start,end,flow,travel_time
1,117,7074.900000000002,1.1529198689124767
2,87,9662.5,1.3077728285644097
3,74,7669.000000000004,1.1766938339006718
4,233,12173.800000000003,1.6380226412299252
5,165,2586.7999999999984,1.0915747901668154
6,213,6576.600000000003,1.1370960748889007
7,253,7137.1,1.1551455588519777
8,411,722.0999999999998,1.0000479629182888
9,379,1435.1585151999998,1.0007483688605152
9,395,802.3414848000001,1.0000731060318153
10,338,104.07600000000001,1.0000000206975332
10,362,45.224000000000004,1.0000000007378909
11,309,485.8000000000001,1.0000098253099972
12,275,488.20000000000016,1.0000100209136558
13,262,37.000000000000014,1.0000000003306155
14,257,125.19999999999997,1.0000000433444538
15,254,407.10000000000014,1.000004845299525
16,263,249.00000000000006,1.0000006781310156
17,276,648.3000000000002,1.0000311616400124
18,322,2222.8154304000013,1.0043065533478177
18,348,645.9845696000002,1.0000307188389381
19,364,708.3087552000002,1.0000444024219803
19,380,329.6912448,1.0000020842311235
20,397,503.60000000000025,1.000011346426534
21,413,1294.8,1.00049582335842
21,412,1347.0000000000002,1.000580746502072
22,414,375.10000000000014,1.0000034922431678
22,415,1149.2999999999997,1.0003077866980834
23,416,1522.5000000000002,1.000947862681671
24,266,5622.491385600001,0.14995488607503818
24,267,4468.428268800006,0.14942200552865145
25,269,5334.904467200003,0.14978694586565153
25,268,6665.303974400002,0.15081927518270175
26,274,1396.0668288000002,0.149071692917563
26,273,4156.660243200003,0.14933315627722996
27,302,2558.3364672,0.14910632663077267
27,303,2606.9638719999994,0.14910929946550655
28,303,3008.9142848000006,0.1491410396241788
28,304,3300.2089727999996,0.14917355800046087
29,337,7961.232934400012,0.15263214306038903
29,308,8023.762764800008,0.1527454341923762
30,340,2885.6020544000003,0.14912983221696674
30,341,2976.6096256,0.14913796672173446
31,329,3764.1797503999996,0.1492464278969962
31,330,3777.611891200001,0.14924898374281528
32,332,2678.4139008,0.14911397977225757
32,333,1849.3812480000004,0.14907870067924395
33,361,6435.758892800005,0.15059024889399614
33,337,7782.1206080000065,0.15232208867502833
34,369,3940.4420288000006,0.14928220498929165
34,385,2457.3773632000007,0.14910067356408144
35,389,1689.2699711999999,0.1490755472154969
35,373,2581.8732544000004,0.14910774458839374
36,378,3618.252288000003,0.14922037419088383
36,394,4529.198432000002,0.14944164177964817
37,402,1775.9216320000005,0.14907714749036918
37,401,6152.8956992,0.15033981214587452
38,407,3435.6295168000015,0.14919192336276932
38,406,5644.1344384,0.14996861593740793
39,266,0.0,1.459848485
39,267,0.0,1.459848485
40,269,0.0,1.320075758
40,268,0.0,1.320075758
41,274,0.0,1.0
41,273,0.0,1.0
42,303,0.0,1.0
42,302,0.0,1.0
43,303,0.0,1.540151515
43,304,0.0,1.540151515
44,308,0.0,1.0
44,337,0.0,3.0
45,340,0.0,1.0
45,341,0.0,1.0
46,329,0.0,1.0
46,330,0.0,1.0
47,332,0.0,0.920075758
47,333,0.0,0.940151515
48,361,0.0,1.0
48,337,0.0,1.0
49,369,0.0,1.0
49,385,0.0,1.0
50,389,0.0,1.0
50,373,0.0,1.0
51,378,0.0,1.0
51,394,0.0,1.0
52,401,0.0,1.0
52,402,0.0,1.0
53,406,0.0,1.079924242
53,407,0.0,1.059848485
54,56,613.6605312000002,0.33333441371886563
54,230,114.79999999999998,0.33333333432363277
55,59,2546.331328,0.33365370873775846
56,102,1998.5605312000007,0.33345491497445723
57,54,728.4605312000002,0.33333547897209764
57,235,1676.2,0.3333934923744087
58,137,2413.0195328,0.33359170373214087
58,145,4607.4733375999995,0.3367677362708534
59,146,2580.4985216,0.3336712534108314
60,230,2158.3497920000004,0.3334987146365876
60,102,0.0,0.333333333
61,136,1616.2459840000004,0.3333853361679797
62,2,13602.200000000003,1.943886676653489
63,62,13602.200000000003,3.1740234017048077
64,189,37.95822720000001,0.3333333330386246
64,63,6079.814368000001,0.586810891504743
65,64,6117.772595200003,0.37631888565527494
66,65,6117.772595200003,0.24694535164184633
67,66,4549.102515200002,0.27913110572371314
67,260,0.0,0.5
68,67,4549.102515200002,1.797646613528506
69,258,11.572864000000003,0.5000000001281547
69,68,4494.344288000002,0.2788229659990506
70,69,4505.917152000002,1.439015485313868
71,255,2303.2402752,0.7010611802480871
71,70,4443.117152000002,0.27854471462954483
72,71,6746.357427200005,0.30413473793509727
73,141,6188.500000000004,0.3606219546063131
73,72,1480.5,0.46894025657404526
74,73,7669.000000000004,1.300994000452812
75,3,5676.600000000001,1.1163455956739794
76,75,5676.600000000001,1.1536594344696764
77,141,1704.3331008000005,0.33349031791898204
77,76,2135.8257920000005,0.46935907381509273
78,77,3840.158892800001,0.27592370146741546
79,78,2161.9859520000005,0.27294706859574586
79,256,567.3,0.5007399840813751
80,79,2729.285952,1.4110067032778735
81,259,20.080153600000003,0.5000000011615539
81,80,2699.5502144,0.27342274238144376
82,81,2719.630368,1.76104047377667
83,261,1744.3236672000007,0.5661423371250851
83,82,2719.630368,0.2734470562624285
84,83,4463.9540352,0.2341138834521221
85,84,4463.9540352,0.35676507029339927
86,85,4435.564492800001,0.5570089922202381
86,189,5226.935507200001,0.34722097729751134
87,86,9662.5,1.6210110772685784
88,1,8328.000000000002,1.210378931129313
89,88,8328.000000000002,1.3832330073586745
90,89,5484.593011200002,0.2863831668319695
90,293,351.7165184,0.5001093307443485
91,90,5836.309529600002,0.24387032518246124
92,91,5836.309529600002,0.3366685906974401
93,195,0.0,0.333333333
93,92,2673.5265728000004,0.3500246435218162
93,183,1447.4311936,0.33341499720332707
94,93,4120.957766400002,0.7090856850684149
95,290,0.0,0.5
95,94,1998.5605312000007,0.27285738340655624
96,95,1998.5605312000007,1.2441883262317992
97,96,1998.5605312000007,0.27285738340655624
97,288,0.0,0.5
98,97,1998.5605312000007,0.6221975185713212
99,98,1998.5605312000007,0.27285738340655624
99,283,0.0,0.5
100,99,1998.5605312000007,0.39295597420753847
101,100,1998.5605312000007,0.27285738340655624
101,278,0.0,0.5
102,101,1998.5605312000007,0.7749563111768953
103,59,34.167193600000004,0.33333333301038576
103,237,1560.847456,0.3333785645853265
103,61,1616.2459840000004,0.3333853361679797
104,103,3211.260633600001,0.7788625582363129
105,279,0.0,0.5
105,104,3211.260633600001,0.2742327491351785
106,105,3211.260633600001,0.3949367092458758
107,106,3211.260633600001,0.2742327491351785
107,284,0.0,0.5
108,107,3211.260633600001,0.6253337692118316
109,108,2707.652928,0.27343248846083684
109,289,0.0,0.5
110,109,2707.652928,1.2468107181420327
111,291,870.2694144000002,0.5040981337195941
111,110,2707.652928,0.27343248846083684
112,111,3577.9223424000015,0.7042354720441134
113,183,0.0,0.333333333
113,195,3892.2799680000016,0.3376036125102912
113,112,1830.0422592,0.3492478351637159
114,113,5722.322227200002,0.33511513212352106
115,114,5722.322227200002,0.24274505701653487
116,294,2620.5249344000013,0.8369181664401021
116,115,4454.3750656,0.2786050458180265
117,116,7074.900000000002,1.2429520937433511
118,5,4644.200000000001,1.1020562452704585
119,118,4644.200000000001,1.1187733250860805
120,119,3088.5900992,0.2739993086945237
120,400,3185.727379200001,1.2358777554447857
121,120,6274.317478400004,0.5923927818707967
122,121,6274.317478400004,0.6754175281934395
123,122,6092.059782400003,0.2935734524944117
123,382,95.26312960000001,0.5000005883972343
124,123,6187.322912000004,0.9318882283673701
125,366,860.6207295999999,0.5039193897590823
125,124,6187.322912000004,0.29491547874287727
126,125,7047.9436416000035,0.9800595970180381
127,126,6406.638342400003,0.29824949992276395
127,350,0.0,0.5
128,127,6406.638342400003,0.6800992388414961
129,128,6406.638342400003,0.3459242302922057
130,129,5845.907846400003,0.2903858843874635
130,324,1539.2871424000004,0.5401097365981417
131,130,7385.194988800002,1.0044500452101708
132,314,282.67166720000006,0.5000456142317276
132,131,7385.194988800002,0.368691685056955
133,132,7667.866656000003,0.5592753657563336
134,133,7667.866656000003,0.41637681487862727
135,134,7279.101024000003,0.3153336543477173
135,298,471.1431680000002,0.5003520325603846
136,135,7750.244192000005,0.18335853792249668
137,136,6133.9982080000045,0.6823541074331759
138,137,3720.9786752000023,0.13233868169631663
138,60,2158.3497920000004,0.3334987146365876
138,236,3448.2514176000013,0.3344107793638262
139,138,9327.579884800003,1.5511883050632185
140,265,1578.8773824,0.5443981482310812
140,139,6313.955718400003,0.29679797672840086
141,140,7892.833100800004,1.1409869340494714
142,72,5265.857427200003,0.34763927315292886
142,76,3540.774208000001,0.3362577072453242
143,142,8806.631635200003,1.2527027266547033
144,143,8782.231635200002,0.3631315840925053
144,264,2093.8117824000005,0.6373162075499356
145,144,10876.043417599998,1.592664817821056
146,145,6268.570080000005,0.130333311063883
147,146,3688.0715584000027,0.7712034751642822
147,57,2404.6605312000006,0.33358814217797833
148,147,6092.732089600003,0.24665395549624514
149,148,5625.056230400005,0.2878487602363082
149,297,236.5838912000001,0.5000223826717245
150,149,5861.640121600003,0.3720278421663304
151,150,5861.640121600003,0.24412951304410302
152,310,119.69999999999999,0.5000014667221296
152,151,4344.868563200003,0.63400938848667
153,152,4464.568563200004,0.7133275549429905
154,153,3005.468563200002,0.2738561576025795
154,323,342.58671999999996,0.5000984131967044
155,154,3348.055283200002,0.3184092506251319
156,155,3348.055283200002,0.6260038182561583
157,349,457.6,0.5003132674746587
157,156,3348.055283200002,0.27452659124083145
158,157,3805.6552832000016,0.8715063311036895
159,365,0.0,0.5
159,158,2998.655283200001,0.2738449377759677
160,159,2998.655283200001,0.8653085114393391
161,160,2998.655283200001,0.2738449377759677
161,381,253.70000000000005,0.5000295973693303
162,161,3252.3552832000028,0.6255263010024742
163,162,3252.3552832000028,0.5486343633623875
164,399,803.2940160000004,0.5029748794391481
164,163,1783.5059840000006,0.27276858228367074
165,164,2586.7999999999984,1.0931838350869516
166,6,6522.200000000003,1.1355720176199169
167,166,6522.200000000003,1.2005989411736255
168,167,5316.4844096000015,0.28477112321951764
168,409,1924.3194815999996,0.5979670316829321
169,168,7240.803891200007,0.8930620803542665
170,169,5031.638131200001,0.3615164040609934
171,216,467.2165824000001,0.3333342195699592
171,170,1972.2515200000007,0.06552410479138011
172,171,2439.468102400001,0.2841210274660806
172,393,0.0,0.5
173,172,2439.468102400001,0.5026438284038295
174,173,2439.468102400001,0.22949032773263173
175,377,311.5315904,0.5000672945063832
175,174,2397.1056320000007,0.27311703296415063
176,175,2708.6372224000015,0.8203010350886923
177,176,1049.1819968000002,0.27263305999693976
177,360,0.0,0.5
178,177,1049.1819968000002,0.8178991799908194
179,336,29.239065600000004,0.5000000052218597
179,178,982.8381696000001,0.2726288203695974
180,179,1012.0772352,1.9084141080020298
181,307,3145.648793600002,1.1995393899676168
181,180,1012.0772352,0.2726305868574328
182,181,4157.7260288000025,0.15516856645291588
183,182,4157.7260288000025,0.39915486471754036
184,183,2710.294835200001,0.3937888163621735
184,112,1747.8800832000009,0.33350698770432896
184,92,2221.5454400000003,0.3337865026554228
185,184,6679.720358400004,0.8238171814476275
186,185,6679.720358400004,0.43623299745179134
187,272,230.54146560000004,0.5000201821505692
187,186,5034.352268800002,0.2823889030821294
188,187,5264.893734400002,0.932610112463356
189,188,5264.893734400002,0.8074723583143231
190,63,7522.385632000002,0.3929081054928073
190,85,28.389542400000018,0.33333333301208573
191,190,7550.775174400002,0.9147479923541844
192,191,7550.775174400002,1.0565107514094982
193,192,7104.578566400003,0.3113817568114524
193,271,1826.2015232000003,0.5794631991770158
194,193,8930.780089600003,0.5320106664602322
195,194,8930.780089600003,1.0046913697576882
196,92,941.2375168000002,0.33334793582685307
196,195,5038.500121600002,0.4067292549703044
196,112,0.0,0.333333333
197,196,5979.7376384,0.42062500568747696
198,197,5979.7376384,0.16351492845505405
199,198,3514.5471808,0.2749362248633654
199,306,11.455692800000005,0.5000000001230429
200,199,3526.0028736000004,1.9247664961449356
201,335,212.98448640000004,0.5000147015500529
201,200,3203.991897600001,0.27421814818406404
202,201,3416.976384,0.8240668628766569
203,202,3416.976384,0.2746889542922189
203,359,2104.1966848,0.6400607898287413
204,203,5521.173068800001,0.8602625428608274
205,376,42.362470400000014,0.5000000230089265
205,204,5096.100000000001,0.2828773350347569
206,205,5138.462470400001,0.23795011360470195
207,206,5138.462470400001,0.5211729716589131
208,207,5138.462470400001,0.29459468479997897
209,208,2202.3000000000006,0.06555477604148399
209,392,2400.4257728000016,0.7372052883417088
210,209,4602.725772800002,0.3577727924043729
210,250,2155.6827072000006,0.33373510472489043
211,210,6758.408480000004,0.8644301067783894
212,211,4911.171027200003,0.281466810486042
212,408,1665.4289727999999,0.5549636677292192
213,212,6576.600000000003,1.2043197841154802
214,7,4983.600000000002,1.1058366016885115
215,214,4983.600000000002,1.1058366016885115
216,215,2413.958796800001,0.39291114907074964
217,169,2209.16576,0.33377648552886247
217,216,1946.7422144000006,0.5889996205486597
218,392,403.3146624000001,0.500189037204729
218,217,4155.907974400003,0.2854943970773723
219,218,4559.222636800003,0.7819153109848948
220,219,4241.195750400003,0.505363092655836
220,363,28.285337600000005,0.5000000045731633
221,220,4269.481088000003,1.1757375096336509
222,221,4269.481088000003,0.31859365046907884
223,222,4153.991008000002,0.428132281184728
223,346,1367.0220992,0.5249501628488903
224,223,5521.013107200005,0.9910814478038313
225,330,1002.8126912000002,0.507225210914357
225,224,4123.097676800003,0.6257512584617567
226,225,5125.910368000003,0.9526379993241175
227,226,5014.704601600002,0.39828259086707885
227,311,228.64199680000007,0.500019525189615
228,227,5243.346598400003,1.1093021204715274
229,228,5207.043878400003,0.476693831854747
229,277,834.5130432000003,0.5034650041479839
230,229,6041.556921600001,0.12364657635663426
231,230,3768.407129600001,0.2958642377171483
231,56,1384.8999999999999,0.33336136626143414
232,58,7020.492870400001,0.3518460591429856
232,231,5153.3071296,0.32128984266436256
233,232,12173.800000000003,1.6380226412299252
234,4,10223.900000000001,1.3628519821272886
235,234,10223.900000000001,1.3628519821272886
236,235,8547.7,0.13463607395465949
237,236,5099.4485824,0.25459905819684914
238,237,3538.6011264000012,0.2298586093078377
238,61,0.0,0.333333333
238,55,2546.331328,0.33365370873775846
239,238,6084.932454400002,0.23621637437142087
240,239,4851.863680000001,0.47475413155152296
240,299,341.0693120000001,0.5000966811535588
241,240,5192.932992000003,0.9534274968080481
242,241,4172.973196800004,0.6259536318627628
242,317,181.1798144,0.5000076985774756
243,242,4354.153011200003,0.9455422026349594
244,339,1776.2839168,0.5711247539724041
244,243,4354.153011200003,0.3958325759539019
245,244,6130.436928000003,1.0806867265661342
246,347,0.0,0.5
246,245,4371.880563200001,0.6268359657775576
247,246,4371.880563200001,1.176619005221102
248,374,172.95344640000002,0.5000063927559488
248,247,4371.880563200001,0.3958854387044753
249,248,4544.834009600001,0.902981381491995
250,249,4446.536153600002,0.36298406798251626
251,250,2290.853446400001,0.0545572552476773
251,391,1910.0840832000006,0.5951001463786014
252,251,4200.937529600001,0.5270638508648655
