start,end,flow,travel_time
1,117,7074.9000000000015,1.1529198689124767
2,87,9662.5,1.3077728285644097
3,74,7669.000000000004,1.1766938339006718
4,233,12173.800000000003,1.6380226412299252
5,165,5187.637500000001,1.1085139598543385
6,213,6576.600000000001,1.1370960748889005
7,253,7137.1,1.1551455588519777
8,411,722.0999999999999,1.0000479629182888
9,379,1275.8375,1.0004674096470276
9,395,961.6625,1.0001508714082352
10,338,54.1875,1.000000001520942
10,362,95.1125,1.000000014436656
11,309,485.80000000000007,1.0000098253099972
12,275,488.20000000000005,1.0000100209136558
13,262,37.000000000000014,1.0000000003306155
14,257,125.19999999999997,1.0000000433444538
15,254,407.10000000000014,1.000004845299525
16,263,249.00000000000006,1.0000006781310156
17,276,648.3000000000003,1.0000311616400124
18,322,2310.3,1.0050256209816113
18,348,558.5,1.000017163621534
19,364,840.3500000000003,1.0000879745466265
19,380,197.65000000000003,1.0000002692176286
20,397,503.60000000000014,1.000011346426534
21,413,1323.2375,1.0005408382765606
21,412,1318.5625000000005,1.0005332355563736
22,414,543.4750000000001,1.000015389854171
22,415,980.9250000000002,1.0001633275443482
23,416,1522.5000000000005,1.000947862681671
24,266,5520.187500000002,0.1498921001885927
24,267,7545.450000000002,0.15194396638157437
25,269,5862.212500000002,0.15011603199623078
25,268,8381.675000000001,0.1534467459589122
26,274,1637.3999999999999,0.1490746999584683
26,273,3941.9875,0.14928254073129066
27,302,4285.0250000000015,0.14936741712646798
27,303,3457.875,0.14919515580675852
28,303,3649.462500000002,0.14922568869567945
28,304,3195.7999999999993,0.14916085944562082
29,337,9857.312500000005,0.15744416630612143
29,308,8595.000000000004,0.15390980106333332
30,340,3366.3999999999996,0.14918225804202812
30,341,2397.7875000000004,0.1490976479453635
31,329,3510.9875,0.14920312973100458
31,330,3344.3375000000005,0.1491793004748444
32,332,2741.925,0.1491184667407781
32,333,2508.537500000001,0.1491034528936431
33,361,7773.650000000003,0.15230794527737168
33,337,10664.550000000001,0.16054363713896064
34,369,4718.750000000002,0.14950817069479586
34,385,3037.5125000000007,0.14914384382743473
35,389,2325.7249999999995,0.1490942784097551
35,373,3877.4625000000015,0.14926885554687067
36,378,3438.675000000001,0.1491923622036133
36,394,4460.187500000002,0.14941940366250311
37,402,1556.8874999999994,0.1490735352275979
37,401,5965.287500000002,0.15019168560429333
38,407,3219.9875,0.1491636928692851
38,406,4807.037500000001,0.14954202419980142
39,266,0.0,1.459848485
39,267,0.0,1.459848485
40,269,0.0,1.320075758
40,268,0.0,1.320075758
41,274,0.0,1.0
41,273,0.0,1.0
42,303,0.0,1.0
42,302,0.0,1.0
43,303,0.0,1.540151515
43,304,0.0,1.540151515
44,308,0.0,1.0
44,337,0.0,3.0
45,340,0.0,1.0
45,341,0.0,1.0
46,329,0.0,1.0
46,330,0.0,1.0
47,332,0.0,0.920075758
47,333,0.0,0.940151515
48,361,0.0,1.0
48,337,0.0,1.0
49,369,0.0,1.0
49,385,0.0,1.0
50,389,0.0,1.0
50,373,0.0,1.0
51,378,0.0,1.0
51,394,0.0,1.0
52,401,0.0,1.0
52,402,0.0,1.0
53,406,0.0,1.079924242
53,407,0.0,1.059848485
54,56,1131.3125000000002,0.3333458163259091
54,230,206.3000000000001,0.3333333468037434
55,59,2360.9375000000005,0.3335701091352511
56,102,2353.8125000000005,0.3335672638105211
57,54,1337.6125,0.3333577291469432
57,235,1738.4875000000002,0.3334029453436842
58,137,1252.5249999999999,0.33335208923123044
58,145,3246.9249999999997,0.33418034389066986
