start,end,flow,travel_time
1,117,7074.900000000002,1.1529198689124767
2,87,9662.5,1.3077728285644097
3,74,7669.000000000004,1.1766938339006718
4,233,12173.800000000003,1.6380226412299252
5,165,2586.7999999999993,1.0915747901668154
6,213,6576.600000000002,1.1370960748889005
7,253,7137.1,1.1551455588519777
8,411,722.0999999999999,1.0000479629182888
9,379,1440.36,1.0007592773215288
9,395,797.1400000000001,1.0000712286361877
10,338,103.7,1.0000000204000505
10,362,45.599999999999994,1.0000000007627383
11,309,485.8000000000001,1.0000098253099972
12,275,488.20000000000005,1.0000100209136558
13,262,37.000000000000014,1.0000000003306155
14,257,125.19999999999997,1.0000000433444538
15,254,407.10000000000014,1.000004845299525
16,263,249.00000000000003,1.0000006781310156
17,276,648.3000000000002,1.0000311616400124
18,322,2211.54,1.004219834467427
18,348,657.2600000000001,1.0000329203944063
19,364,709.24,1.0000446363941957
19,380,328.76000000000005,1.0000020607822588
20,397,503.60000000000014,1.000011346426534
21,413,1205.3000000000002,1.0003723032659668
21,412,1436.5,1.0007511708755281
22,414,365.98000000000013,1.000003164795344
22,415,1158.4199999999998,1.0003176730755248
23,416,1522.5000000000005,1.000947862681671
24,266,7236.260000000001,0.15150081317768813
24,267,6892.240000000005,0.1510701936490173
25,269,8411.480000000001,0.15350935713078492
25,268,7764.800000000003,0.1522932177125074
26,274,2425.7999999999997,0.14909904251899087
26,273,5426.640000000001,0.14983766331532233
27,302,4539.740000000003,0.1494451294835774
27,303,4003.680000000002,0.14929626894908976
28,303,4886.980000000005,0.14957433019365435
28,304,4424.420000000002,0.14940827674642448
29,337,8100.5200000000095,0.15288817062221266
29,308,8991.480000000005,0.15486686990733564
30,340,3348.7200000000003,0.1491798833294436
30,341,2933.8000000000006,0.14913404586110715
31,329,3574.42,0.14921313907422393
31,330,4218.02,0.14934914361290907
32,332,2642.04,0.14911154969165608
32,333,2406.8200000000006,0.14909809231839935
33,361,6573.020000000005,0.15072429984249527
33,337,8088.020000000004,0.15286464734813743
34,369,3955.7800000000007,0.14928555458244128
34,385,2746.66,0.14911881400971566
35,389,1702.08,0.14907576885061669
35,373,2595.1200000000003,0.14910855987308072
36,378,3572.480000000002,0.1492128249370539
36,394,4450.080000000002,0.1494162320436938
37,402,1748.539999999999,0.1490766157148361
37,401,6224.180000000002,0.1503997673505196
38,407,3344.7599999999998,0.14917935656591672
38,406,5488.8200000000015,0.1498735352984433
39,266,0.0,1.459848485
39,267,0.0,1.459848485
40,269,0.0,1.320075758
40,268,0.0,1.320075758
41,274,0.0,1.0
41,273,0.0,1.0
42,303,0.0,1.0
42,302,0.0,1.0
43,303,0.0,1.540151515
43,304,0.0,1.540151515
44,308,0.0,1.0
44,337,0.0,3.0
45,340,0.0,1.0
45,341,0.0,1.0
46,329,0.0,1.0
46,330,0.0,1.0
47,332,0.0,0.920075758
47,333,0.0,0.940151515
48,361,0.0,1.0
48,337,0.0,1.0
49,369,0.0,1.0
49,385,0.0,1.0
50,389,0.0,1.0
50,373,0.0,1.0
51,378,0.0,1.0
51,394,0.0,1.0
52,401,0.0,1.0
52,402,0.0,1.0
53,406,0.0,1.079924242
53,407,0.0,1.059848485
54,56,463.34000000000003,0.33333368423609777
54,230,103.38000000000001,0.33333333387045455
55,59,2966.320000000001,0.3339233601090008
56,102,1399.4800000000002,0.3333625655533858
57,54,566.7199999999999,0.33333411909335336
57,235,1570.7600000000002,0.33337972459445014
58,137,2199.8399999999997,0.33351180263877434
58,145,2426.14,0.33359736915436944
59,146,3283.0600000000013,0.33421868351730255
60,230,2654.2000000000003,0.33371154433933403
60,102,0.0,0.333333333
61,136,1066.62,0.33334319667734325
62,2,13602.200000000003,1.943886676653489
63,62,13602.200000000003,3.1740234017048077
64,189,48.080000000000005,0.33333333309942553
64,63,5496.160000000001,0.5729993721153586
65,64,5544.240000000001,0.36743667743841046
66,65,5544.240000000001,0.24111673098240122
67,66,2814.6000000000004,0.27356956434715285
67,260,0.0,0.5
68,67,2814.6000000000004,1.7618294444041591
69,258,7.4,0.5000000000214239
69,68,1002.0200000000001,0.27262996166867637
70,69,1009.42,1.4067316595226953
71,255,1890.8200000000004,0.5913212804910339
71,70,1009.42,0.27263041985198977
72,71,2900.2400000000002,0.27369120166267125
73,141,7061.920000000002,0.37960670964160237
73,72,607.0800000000003,0.4688180932342437
74,73,7669.000000000004,1.300994000452812
75,3,5676.600000000001,1.1163455956739794
76,75,5676.600000000001,1.1536594344696764
77,141,562.8399999999999,0.33333520015269424
77,76,1744.64,0.4690569686011267
78,77,2307.48,0.2730460041804342
79,78,526.7,0.2726157930183289
79,256,0.0,0.5
80,79,526.7,1.4066561872771532
81,259,924.5400000000002,0.5052200428156178
81,80,522.44,0.2726157555902515
82,81,1446.9800000000002,1.7561090634280074
83,261,2907.42,1.0105077475407926
83,82,1446.7800000000004,0.27268129045726014
84,83,4354.200000000001,0.23363275742610934
85,84,4354.200000000001,0.3560318845550766
86,85,4301.080000000001,0.5556440335102385
86,189,5361.420000000001,0.34870635817925605
87,86,9662.5,1.6210110772685784
88,1,8328.000000000002,1.210378931129313
89,88,8328.000000000002,1.3832330073586745
90,89,4994.9000000000015,0.2820860968609269
90,293,1133.0600000000006,0.5117755954015385
91,90,6127.960000000001,0.2470649310000416
92,91,6127.960000000001,0.3410788174752735
93,195,305.34,0.3333334947241299
93,92,2053.4,0.34937567877998765
93,183,1100.3600000000001,0.3333606089067332
94,93,3459.1000000000004,0.7034288252925096
95,290,0.0,0.5
95,94,174.28000000000003,0.27261463603785085
96,95,174.28000000000003,1.2430814350104729
97,96,174.28000000000003,0.27261463603785085
97,288,1225.2000000000005,0.5160990109404593
98,97,1399.4800000000002,0.6217770464605291
99,98,1399.4800000000002,0.2726729903215282
99,283,0.0,0.5
100,99,1399.4800000000002,0.39269042022670164
101,100,1399.4800000000002,0.2726729903215282
101,278,0.0,0.5
102,101,1399.4800000000002,0.774432606876884
103,59,316.74,0.3333334097028703
103,237,1997.48,0.33345465225213916
103,61,1066.62,0.33334319667734325
104,103,3380.84,0.7799129558569563
105,279,0.0,0.5
105,104,1928.0800000000002,0.27282490812498333
106,105,1928.0800000000002,0.3929092048815674
107,106,1899.0200000000004,0.272812514153181
107,284,125.5,0.5000017723363559
108,107,2024.5200000000004,0.6222268452614256
109,108,1066.34,0.2726342960251179
109,289,0.0,0.5
110,109,1066.34,1.2431710815736194
111,291,2567.600000000001,0.810513660554316
111,110,1066.34,0.2726342960251179
112,111,3633.9400000000014,0.7046447215048014
113,183,207.46,0.33333336746493886
113,195,3688.3800000000006,0.33677669475791855
113,112,1917.1599999999999,0.3492925092709324
114,113,5813.0,0.3363434154453597
115,114,5813.0,0.24363478020839086
116,294,3510.000000000001,1.5844254687500008
116,115,3564.9,0.27507215765064624
117,116,7074.900000000002,1.2429520937433511
118,5,4644.200000000001,1.1020562452704585
119,118,4644.200000000001,1.1187733250860805
120,119,2587.04,0.27329621166115114
120,400,3327.1800000000003,1.3755408830175628
121,120,5914.22,0.582462440070926
122,121,5914.22,0.6640954339379974
123,122,5777.42,0.28956760714188207
123,382,304.50000000000006,0.5000614215017722
124,123,6081.920000000002,0.9272078104086756
125,366,840.1399999999999,0.5035594089879671
125,124,6081.920000000002,0.2934342627976739
126,125,6922.060000000003,0.9718079469868818
127,126,6296.720000000002,0.29653499492519936
127,350,0.0,0.5
128,127,6296.720000000002,0.6761896478978883
129,128,6296.720000000002,0.34393566427024
130,129,5144.220000000002,0.283270483166667
130,324,1613.6600000000008,0.5484417002183903
131,130,6757.880000000003,0.9617018825980285
132,314,857.1000000000001,0.5038556466248612
132,131,6757.880000000003,0.3530006189041712
133,132,7614.980000000004,0.5568053687645167
134,133,7614.980000000004,0.4145379184365826
135,134,6580.860000000004,0.3011537715027727
135,298,546.94,0.5006393372198354
136,135,7127.800000000005,0.1746117548067057
137,136,6061.180000000003,0.6800231647034289
138,137,3861.340000000001,0.1325623467368878
138,60,2654.2000000000003,0.33371154433933403
138,236,2160.0400000000004,0.33349923328817543
139,138,8675.580000000002,1.4352562881010547
140,265,2649.9000000000005,0.8522809700884448
140,139,4974.860000000001,0.281935007457339
141,140,7624.760000000002,1.1147620302904526
142,72,2293.16,0.3338478236053928
142,76,3931.960000000001,0.33778042774872175
143,142,6225.120000000003,1.0164458048871043
144,143,5601.240000000002,0.28759239159905853
144,264,3604.7800000000016,1.7063860381287683
145,144,9206.02,1.252777459142915
146,145,6779.880000000005,0.13414317949244847
147,146,3496.8200000000006,0.7696912665741971
147,57,2137.4800000000005,0.33349241029788457
148,147,5634.300000000002,0.24192091127370843
149,148,5490.080000000003,0.28643834780750727
149,297,795.3399999999999,0.502858791899238
150,149,6285.420000000004,0.3794354050279328
151,150,6285.420000000004,0.24899045222466595
152,310,61.86,0.5000001046190822
152,151,3716.6400000000026,0.628264665176787
153,152,3778.5000000000027,0.7057917957942905
154,153,2744.280000000002,0.27347764844072014
154,323,599.36,0.5009219816251359
155,154,3343.6400000000012,0.31839757583973877
156,155,3343.6400000000012,0.6259808652162604
157,349,457.6,0.5003132674746587
157,156,3343.6400000000012,0.2745165254558985
158,157,3801.2400000000025,0.8714596084279034
159,365,0.0,0.5
159,158,2994.2400000000002,0.2738377075929356
160,159,2994.2400000000002,0.8652856651564471
161,160,2994.2400000000002,0.2738377075929356
161,381,202.96,0.5000121230824777
162,161,3197.2000000000016,0.6252695683093878
163,162,3197.2000000000016,0.5484091891732287
164,399,1376.32,0.5256359211114531
164,163,1210.4799999999998,0.27264729137999116
165,164,2586.7999999999993,1.0931838350869518
166,6,6522.200000000002,1.1355720176199169
167,166,6522.200000000002,1.2005989411736255
168,167,5445.620000000002,0.28599596644338443
168,409,1434.7000000000003,0.530270224101234
169,168,6880.320000000003,0.8711139003468665
170,169,4545.640000000002,0.3573470287808063
171,216,458.74,0.3333341569606265
171,170,1886.580000000001,0.06551510601013963
172,171,2345.3200000000015,0.28403937959959846
172,393,0.0,0.5
173,172,2345.3200000000015,0.5024993836347972
174,173,2345.3200000000015,0.2294243790916432
175,377,350.40000000000003,0.5001077029584593
175,174,2345.3200000000015,0.2730750045431539
176,175,2695.7200000000025,0.8202544973325472
177,176,828.0200000000001,0.2726217747612121
177,360,0.0,0.5
178,177,828.0200000000001,0.8178653242836363
179,336,38.04,0.500000014960058
179,178,733.8000000000001,0.27261903385518826
180,179,771.84,1.908340156244479
181,307,2960.9200000000005,1.0491334978038545
181,180,771.84,0.27262002232063987
182,181,3732.76,0.15427675234214747
183,182,3732.76,0.3968607664418759
184,183,2424.9400000000005,0.3933641051541966
184,112,1716.7800000000002,0.3334949543012887
184,92,1822.880000000001,0.33353876700754465
185,184,5964.6,0.7938080451361453
186,185,5964.6,0.42034236567218514
187,272,1548.0,0.541025612
187,186,3861.500000000001,0.275997875782529
188,187,5409.500000000001,0.9370003786144729
189,188,5409.500000000001,0.8112735379447972
190,63,8106.040000000001,0.41366281900174395
190,85,53.120000000000005,0.33333333314813995
191,190,8159.160000000002,0.9657954731147196
192,191,8159.160000000002,1.1154692981422172
193,192,5475.9800000000005,0.28629688179651597
193,271,2300.9400000000005,0.7002591733332345
194,193,7776.920000000003,0.4727647778003123
195,194,7776.920000000003,0.892806708823553
196,92,2251.6800000000003,0.3338115959072169
196,195,3783.2000000000007,0.3970954251238881
196,112,0.0,0.333333333
197,196,6034.880000000001,0.4216728891381492
198,197,6034.880000000001,0.16392228556684976
199,198,2885.1800000000003,0.273669013925325
199,306,35.160000000000004,0.5000000109185938
200,199,2920.3400000000006,1.9160495069018695
201,335,1005.56,0.5073047137208084
201,200,1952.1600000000003,0.2728356117132917
202,201,2957.7200000000003,0.8213373592315593
203,202,2957.7200000000003,0.27377911974385305
203,359,2861.0400000000004,0.9787038956344436
204,203,5818.76,0.870174193516769
205,376,392.18000000000006,0.5001690102373741
205,204,5074.9400000000005,0.2827079425831586
206,205,5467.120000000001,0.24045854406341385
207,206,5467.120000000001,0.5266670903065656
208,207,5467.120000000001,0.29770025289209817
209,208,2638.920000000001,0.06564603007051344
209,392,2393.2000000000016,0.7343620130171971
210,209,5032.120000000003,0.3615211881866465
210,250,2134.36,0.33371944269887177
211,210,7166.480000000004,0.888259128078235
212,211,5174.240000000002,0.2835214055722259
212,408,1402.3600000000001,0.5276318082142694
213,212,6576.600000000002,1.2043197841154802
214,7,4983.600000000002,1.1058366016885115
215,214,4983.600000000002,1.1058366016885115
216,215,2378.1600000000008,0.3928934673734965
217,169,2334.6800000000003,0.33388610937046903
217,216,1919.42,0.5889889927955297
218,392,345.28000000000003,0.5001015446238044
218,217,4254.1,0.28568374546811465
219,218,4599.380000000001,0.7821883615433756
220,219,3020.6800000000007,0.50260707688372
220,363,1182.44,0.5139665034842086
221,220,4203.120000000001,1.1751991093183936
222,221,4203.120000000001,0.31844775827762795
223,222,3925.3200000000015,0.42754559665606734
223,346,1319.4199999999996,0.521652273020048
224,223,5244.740000000002,0.9872547016410766
225,330,2496.3399999999997,0.7774509305334109
225,224,2427.1200000000003,0.6221371545190174
226,225,4923.460000000002,0.9504344169484333
227,226,4809.980000000001,0.39741089902971916
227,311,1824.0800000000002,0.5790945882036416
228,227,6634.060000000003,1.1387474576503336
229,228,6560.200000000002,0.48866591486761113
229,277,2809.0600000000004,0.9448517520323845
230,229,9369.26,0.1411311913708472
231,230,6611.680000000002,0.30737298615422615
231,56,936.1400000000001,0.3333391857931563
232,58,4625.98,0.336823248963593
232,231,7547.8200000000015,0.3396532634871146
233,232,12173.800000000003,1.6380226412299252
234,4,10223.900000000003,1.3628519821272886
235,234,10223.900000000003,1.3628519821272886
236,235,8653.140000000001,0.13537213402270634
237,236,6493.1,0.26091165259956955
238,237,4495.620000000001,0.23117646771303302
238,61,0.0,0.333333333
238,55,2966.320000000001,0.3339233601090008
239,238,7461.9400000000005,0.24527194131024055
240,239,4056.7400000000007,0.4717174317458915
240,299,1238.1599999999999,0.5167910680345827
241,240,5294.900000000002,0.9546886735625687
242,241,2710.020000000001,0.6224105209361587
242,317,1878.74,0.5890098298565409
243,242,4588.760000000002,0.9473422945931655
244,339,1870.5800000000002,0.5874734769416047
244,243,4396.080000000002,0.39595864575126616
245,244,6266.6600000000035,1.083793086863888
246,347,0.0,0.5
246,245,4502.060000000002,0.6274825399063702
247,246,4502.060000000002,1.1778326742665617
248,374,187.51999999999998,0.5000088340859496
248,247,4100.740000000001,0.39514457065087555
249,248,4288.260000000001,0.901172242952074
250,249,4174.340000000001,0.3622661356112261
251,250,2039.9800000000002,0.05454451158190118
251,391,2268.92,0.6893424430016757
252,251,4308.9,0.5274619393049698
252,208,2828.2000000000003,0.33452369893458395
253,252,7137.1,1.1551455588519777
254,15,3703.300000000001,1.0331796499934705
254,255,407.10000000000014,2.00000969059905
255,256,994.6000000000008,0.5000863137615753
