start,end,flow,travel_time
1,7,1186.1076089999997,0.22283616862710234
1,9,0.0,0.402046
1,3,580.9661410000002,0.23897186756743513
2,3,1193.2922989999997,0.16002176039180074
3,2,1171.740411,0.15912326012341887
3,7,134.776233,0.349088135450758
3,6,1075.373054,0.10951636715411463
3,1,262.1959609999999,0.2402972235325814
4,8,0.0,0.089394
4,6,0.0,0.153312
5,11,0.0,0.38247
5,10,0.0,0.15102
6,13,621.8457169999997,0.28345183168564586
6,4,0.0,0.151643
6,17,0.0,0.364887
6,8,2999.0927660000016,0.04341474994685804
6,3,1937.7773378129045,0.10784070183307773
7,9,134.776233,0.10557611946656256
7,1,768.5734089999999,0.21890584439005792
7,3,119.93968318709369,0.3469663358687962
7,13,267.61910999999986,0.08855905547827207
8,11,1814.1828660000012,0.08517966016452713
8,4,0.0,0.090973
8,6,2247.172326999998,0.03877811390097015
8,16,1184.9098999999999,0.17774851838076178
9,1,0.0,0.403219
9,13,295.67179081290624,0.06418327718582159
9,7,155.1955901870937,0.10462264884887305
9,12,422.756,0.14420397002833446
10,5,0.0,0.148699
10,20,479.6553349999998,0.1668992384737346
10,11,1266.6919629999993,0.026280477465865218
10,18,702.3378659916696,0.1511078361242238
11,8,1266.6919629999993,0.08520838184856695
11,5,0.0,0.374745
11,10,1814.1828660000012,0.02615937314956804
11,19,0.0,0.375603
12,9,450.867381,0.14364275659190848
13,14,655.6326320000003,0.13567208462684302
13,9,287.979767,0.06520455689200885
13,6,461.4632658129063,0.2795739375167572
13,7,8.548583,0.09274900000001814
13,15,0.0,0.285875
14,13,212.47181999999998,0.1250661097514839
14,22,1122.6495390000005,0.1532107274649931
14,17,86.78809,0.10123400068908724
15,13,0.0,0.296532
16,17,792.9854489916697,0.02125378963322265
16,8,980.4803639999996,0.17685878073106417
16,19,848.6083219999997,0.06895765658739952
16,22,2020.909259,0.04890661284154195
17,22,0.0,0.173992
17,14,333.13971199166997,0.10539433660861448
17,6,0.0,0.361371
17,16,1098.818407,0.022101381866767654
18,10,1299.745069,0.15064354429958135
18,21,737.787324,0.07914585877531362
18,19,324.2550169916699,0.03522603972384673
19,22,0.0,0.181953
19,18,848.6083219999997,0.0559607753415395
19,16,324.2550169916699,0.06924604690348299
19,11,0.0,0.372797
20,21,1111.3039009898434,0.3001148903315365
20,30,662.7494896564616,0.18533013828329264
20,10,854.5999209916702,0.1695174020944648
20,58,711.0185439999997,0.18803756959927925
21,22,1487.2228896503534,0.10565479419490134
21,20,1084.7460769999996,0.2823123354573043
21,18,258.656642,0.0796390606154821
21,23,2093.913975255181,0.067014144116014
22,40,0.0,0.456892
22,29,2897.901250642023,0.09725821105365687
22,14,417.1212950083302,0.1464384550881497
22,21,2535.088441000001,0.1058185639703626
22,16,1482.8154899999995,0.0486914283456565
22,23,0.0,0.178312
22,17,0.0,0.16739
22,25,0.0,0.209962
22,28,0.0,0.259227
22,19,0.0,0.177751
23,24,3243.105149282768,0.036837631652012245
23,22,0.0,0.178258
23,21,459.82020691568994,0.066174108335529
23,31,0.0,0.458553
24,25,3364.2418589999997,0.028042203444146145
24,33,3967.2349710000035,0.21104536744884714
24,26,4887.896656094668,0.024191136059107783
24,23,2676.4011818625086,0.03585624898389846
25,22,0.0,0.190037
25,26,0.0,0.060308
25,24,1506.2869619999994,0.02676448388353485
26,28,3497.411238921967,0.02729436717873612
26,27,0.0,0.050181
26,25,0.0,0.056615
26,24,3370.493117025063,0.015765157607818086
27,26,1812.528222526456,0.1374195716642928
27,28,245.1923653259092,0.04948160851509546
27,35,0.0,0.461083
27,33,0.0,0.227875
28,22,0.0,0.257355
28,26,2025.4343743259092,0.023278183929855634
28,27,0.0,0.048994
28,37,3497.411238921967,0.11766113336810541
29,41,2018.2973776420235,0.07946843722294952
29,22,1161.8278279999997,0.0992243954985067
29,49,0.0,0.862656
30,60,414.51596600000016,0.11421488974493246
30,20,820.3801172974423,0.1873818231653647
30,31,3717.5361124433302,0.03307432290810073
31,23,790.5650960807666,0.5077283976607222
31,60,0.0,0.176349
31,30,631.0485470000003,0.032998605654516414
31,32,5557.753079362562,0.06679674774888104
32,33,3673.4248048048134,0.17209648941976555
32,34,7079.625542502536,0.15157021512538757
32,60,2181.4291902941195,0.11940961899525228
32,31,1082.3961870000003,0.06036898958372169
33,32,346.2647860555944,0.09835748948616935
33,24,8633.84433664935,0.3242720731435348
33,34,4114.238213695008,0.07099719247418455
33,27,2057.720587852365,0.2495517674997145
34,33,5331.9737254475,0.07761453118265693
34,35,3110.1180434360085,0.13240226890611645
34,32,3379.787699238528,0.02798178389085621
34,60,1408.4022157058835,0.1409676879730606
35,71,0.0,0.119188
35,27,0.0,0.464692
35,36,3244.9534784360067,0.09451523225742187
35,34,1638.0531129999995,0.12920657740239655
36,35,821.0377699999998,0.09651807603511979
36,43,0.0,0.23694
36,71,562.289671,0.2079277257212988
36,44,3771.748474436007,0.11608900725608245
37,28,1780.242009,0.12252686649276703
37,38,4309.6601029219655,0.04994224002113306
37,42,0.0,0.169636
38,42,2478.630843921967,0.08659062700058245
38,37,1945.9495619999998,0.05424890406214819
38,39,3615.183351999999,0.050428320380040685
39,38,1895.2088309999995,0.048786435494255605
39,40,2344.506066000001,0.01878841421158995
39,48,2911.2466126420222,0.252857957195684
40,41,2978.990068000001,0.05342843731918102
40,22,0.0,0.446617
40,39,2030.354686642024,0.01986340016785508
40,48,0.0,0.624606
41,49,0.0,0.573397
41,29,2978.990068000001,0.08552594173996132
41,40,2018.2973776420235,0.049577680932219384
42,43,300.9485779999999,0.08299318109124992
42,37,0.0,0.172289
42,38,1188.353513,0.10107969771344008
42,45,1201.1079959219674,0.0841252598537131
43,42,250.248761,0.08694774986311865
43,44,919.5162289999997,0.06655838850595651
43,45,0.0,0.107891
43,36,0.0,0.227668
44,43,948.5934420000001,0.06929194588473274
44,54,0.0,0.262186
44,46,3345.1705154360075,0.04626291131727929
44,36,1924.2752120000002,0.10746617680023196
45,46,1819.6756469219674,0.026946151372580128
45,42,245.65339100000006,0.08731003679944763
45,43,0.0,0.108835
45,47,0.0,0.076107
46,45,943.9980720000002,0.027527341092588208
46,47,2576.806760779546,0.04071772196586153
46,54,1793.1425525784298,0.15758681842408506
46,44,1606.5514959999998,0.04564816847188467
47,45,0.0,0.081303
47,74,2576.806760779546,0.07884026834692252
47,46,440.4395729999999,0.040089821016003536
47,48,0.0,0.274471
48,49,572.850574,0.24663969541508288
48,40,0.0,0.646177
48,47,0.0,0.269385
48,54,530.0460850000001,0.35541528341518813
48,53,880.0415394215702,0.20278663688077056
48,74,440.4395729999999,0.11147748553088614
48,39,858.8821599999999,0.25515075912119717
48,51,0.0,0.575118
48,52,1460.701767,0.2510387285142293
49,29,0.0,0.877102
49,73,0.0,0.249452
49,50,451.74699899999996,0.1871962110294853
49,41,0.0,0.5831
49,48,660.6963319999999,0.24450752838001535
50,51,513.381987,0.2888159629457129
50,73,0.0,0.211827
50,49,516.59241,0.18841536942867204
51,52,1409.55251,0.22137840652201188
51,50,163.53194299999996,0.2940939718091363
51,48,0.0,0.570832
52,51,645.0070109999999,0.21239408623113518
52,53,290.712812,0.12430332303312308
52,48,766.0873659999997,0.24084821864273884
53,52,398.13014799999996,0.1247603796042842
53,54,334.20535599999994,0.20091149518635507
53,48,239.763013,0.20457233772630007
54,44,0.0,0.262637
54,53,80.89813057842971,0.20464508217247318
54,48,236.65193499999995,0.361334881022775
54,46,1394.9901759999998,0.1539093092721858
55,57,136.826753,0.1872756153683647
56,57,136.826753,0.15888652208473097
57,58,465.10446301684084,0.16244323352633067
57,55,146.285293,0.18331478699065254
57,56,146.285293,0.16269169845345283
57,59,634.285458983159,0.2669494648989252
58,57,780.0294479999998,0.15844501084062287
58,59,298.6188777963878,0.13057973382909624
58,20,1150.4835553405328,0.1916281627072262
