start,end,flow,travel_time
1,2,4509.951705341231,6.000827403894691
1,3,8160.368215650626,4.008868884893822
2,6,5709.613170953029,6.318859475172431
2,1,4781.049171579871,6.0010450157522985
3,4,15530.83262987388,4.4072649145947365
3,1,7889.270749411989,4.007747782827656
3,12,11892.65523313198,4.040007859055129
4,3,15603.14894292102,4.414903459838953
4,11,6611.565630824411,8.961753782712668
4,5,18560.40392669673,2.356017174058528
5,4,18429.49525594904,2.3460788179448135
5,9,15950.234891785865,9.854333344305605
5,6,8747.995199109126,9.862302456419712
6,8,12541.456446857495,14.889308556166279
6,5,7811.930541305262,7.727928463934869
6,2,5980.710637191666,6.587753006779895
7,18,14231.717156623514,2.0410231699240726
7,8,13260.547323447847,6.679533493414553
8,6,11876.489255292268,12.365494937143051
8,16,8864.589043110827,12.144433297824415
8,7,12314.807051043685,5.7368904123197435
8,9,7280.751714176469,16.479838584874862
9,10,21791.208991698455,5.705867643244975
9,5,16755.390878842045,10.911252604557422
9,8,6907.111593392579,15.24862075732328
10,16,11691.906715204794,24.182042765328323
10,9,22322.724857970745,5.979683054946986
10,17,8278.012853603563,17.062785362261344
10,15,22328.49418320539,12.711220472157214
10,11,17827.355196786557,12.575458679174114
11,14,10177.50790139764,15.383640627029555
11,12,8494.850081390803,14.071505988303429
11,4,6914.7906146192345,9.543625626199518
11,10,17027.16956893373,11.304216330999974
12,3,11549.241453846202,4.035583104816586
12,11,8631.785968271703,14.604672606982906
12,13,14459.99007336128,3.0437191771468415
13,12,14353.5121809564,3.0424456050654376
13,24,10933.518329216842,16.761190981389852
14,11,9643.611370458737,13.176439073253707
14,23,7904.204183296647,7.981372147003782
14,15,10178.413871473887,16.645286092097862
15,19,17971.417991152695,4.043108253663629
15,14,8600.341457432714,10.935981180247051
15,22,18800.921002666786,9.622048666202387
15,10,23188.275064025987,13.806161599250244
16,8,7627.521699925331,8.916220768555176
16,17,11724.972313278862,9.578646952268233
16,10,11795.099358044252,24.904037214654007
16,18,16616.377018149004,3.2287002320687055
17,19,10316.57579928182,8.275553817523303
17,10,8546.740824068615,18.298155526492778
17,16,11253.448416017438,8.431123813830666
18,20,19297.49096353862,4.27735332763958
18,7,15177.457429027674,2.0530635246506557
18,16,15954.026215064392,3.1943580174021804
19,20,8775.555360004062,9.681512285904311
19,15,17905.430026617854,4.027871970037216
19,17,10113.77987248545,7.796472133476403
20,21,6440.005400978052,8.361649612711645
20,19,8506.771468672854,9.016774406776019
20,22,7837.394677247825,9.263490641162505
20,18,19480.88043285817,4.2880476385050015
21,24,9234.89599212665,8.7458611301687
21,22,9377.9587494082,5.101541845733473
21,20,6985.797007239232,9.269899347052663
22,15,18048.617433981053,8.624081789082563
22,21,8887.144475886751,4.501458685429002
22,23,10928.3384769615,17.692658720100745
22,20,7106.208648974986,7.881577225512421
23,22,8954.034606481475,10.170868720026512
23,14,8948.380066398919,10.540001660093019
23,24,9557.942946611543,5.763867071914378
24,13,10727.040436811965,15.824182654636006
24,23,8627.81495923379,4.499078111899786
24,21,10271.501871909284,11.793522713961735
