start,end,flow,travel_time
1,2,5245.004392999999,6.001513608022199
1,3,8712.3190917,4.011522987447808
2,6,5740.906878,6.348012100879368
2,1,4849.7149283,6.001106355858385
3,4,17450.520972299997,4.649129920842063
3,1,9107.608556399999,4.013760918465835
3,12,12549.377367799998,4.0496042299331165
4,3,16456.3567548,4.513372752919038
4,11,7926.371965199999,12.11828204659544
4,5,20839.184988499997,2.565775548484452
5,4,19628.224903899998,2.4452924759955175
5,9,16837.656101499997,11.02820209708062
5,6,9569.677478399999,12.395049906750215
6,8,13797.288162599998,20.880463968610556
6,5,9840.876571699999,13.387916459991963
6,2,5345.617413299999,6.01335887060762
7,18,16630.761883699997,2.0764977359857646
7,8,13891.005086299998,7.430794855609886
8,6,13673.197791199998,20.210342239812256
8,16,8547.6339429,11.17613838992812
8,7,13652.460250099999,7.134192020599176
8,9,6696.8217559999985,14.638037570257561
9,10,22523.139981499997,6.088140064471007
9,5,15355.496923599998,9.169814783404604
9,8,6720.6921428,14.704519910687775
10,16,8460.828381599998,9.534460591490353
10,9,21164.851190399997,5.407920383311952
10,17,10329.195823199998,29.969660851196643
10,15,21233.449075599994,11.488402375738017
10,11,20720.3359776,18.824468269529067
11,14,13402.293049299999,38.23196451867416
11,12,8657.1193331,14.706133340793636
11,4,8243.1678323,13.156625098859172
11,10,15928.857288399997,9.828361169633704
12,3,13938.831049999999,4.07549799398362
12,11,8406.610795099998,13.74132789141516
12,13,14332.943347799997,3.0422028263804375
13,12,15571.888491999996,3.058798350210968
13,24,10203.564314099998,13.679637286245207
14,11,9278.118765199999,11.862399257783853
14,23,10616.0530788,16.95544983082372
14,15,9063.908234999999,12.323045595118716
15,19,17444.545617699998,3.9260589794153207
15,14,7598.274991799998,8.616510805682365
15,22,17981.324738199997,8.540674114939186
15,10,24584.0600986,15.862299784284499
16,8,8161.1283484999985,10.13256183993885
16,17,13912.840386899996,17.024761393947912
16,10,9283.3937567,12.021412336266627
16,18,19795.337920199992,3.460651971710855
17,19,10590.4002663,8.968820258934503
17,10,9489.209323199999,23.64866942978591
17,16,14465.7063069,19.559128078018738
18,20,24394.042370799998,4.7082149515824305
18,7,16869.306719899996,2.08098208218852
18,16,19678.531780899997,3.449875171255832
19,20,8831.420579099999,9.827573768320434
19,15,16906.640092299996,3.8170134953294306
19,17,10303.279686299999,8.24326430429835
20,21,7265.446267399999,9.825777585196345
20,19,8006.394473699999,7.936528904551626
20,22,12095.0850899,29.183221603263277
20,18,24415.781067699998,4.710742824887461
21,24,8772.712445599998,7.679103673742958
21,22,10513.635363999998,6.8995479836315265
21,20,7375.282161099999,10.06242258182413
22,15,20304.208043399998,12.007828072142448
22,21,10627.078735,7.11446211088816
22,23,10301.131337499999,14.809632531435778
22,20,11081.961787699998,22.04296047398577
23,22,11724.3347115,22.139447982927475
23,14,7957.512037899998,8.089868917976599
23,24,11110.774296599999,8.87311869096121
24,13,11342.509458299997,18.780463702468186
24,23,9875.436629699998,6.289451561006746
24,21,8769.1049683,7.671411935794519
