start,end,flow,travel_time
1,547,5262.31,0.0
2,548,7125.930000000005,0.0
3,549,11046.630000000012,0.0
4,550,10114.650000000009,0.0
5,551,19566.90999999999,0.0
6,552,6817.1700000000055,0.0
7,553,10547.900000000003,0.0
8,554,9830.170000000006,0.0
9,555,7130.280000000008,0.0
10,556,15344.10000000001,0.0
11,557,11415.100000000008,0.0
12,558,7305.360000000002,0.0
13,559,10085.360000000011,0.0
14,560,16089.000000000018,0.0
15,561,9436.430000000004,0.0
16,562,11515.140000000001,0.0
17,563,10441.810000000009,0.0
18,564,10260.480000000007,0.0
19,565,2706.610000000002,0.0
20,566,8180.970000000001,0.0
21,567,4842.719999999998,0.0
22,568,3496.909999999999,0.0
23,569,14143.520000000004,0.0
24,570,6318.490000000002,0.0
25,571,6389.220000000006,0.0
26,572,14799.240000000007,0.0
27,573,8204.690000000004,0.0
28,574,9589.230000000009,0.0
29,575,17091.270000000004,0.0
30,576,5682.299999999996,0.0
31,577,8237.550000000005,0.0
32,578,8388.890000000007,0.0
33,579,4956.769999999999,0.0
34,580,6870.760000000005,0.0
35,581,5523.009999999999,0.0
36,582,6658.94,0.0
37,583,1458.3799999999985,0.0
38,584,2304.5999999999995,0.0
39,585,7279.000000000004,0.0
40,586,1914.739999999999,0.0
41,587,9209.830000000009,0.0
42,588,2177.5199999999986,0.0
43,589,5702.080000000001,0.0
44,590,7944.6700000000055,0.0
45,591,6623.930000000006,0.0
46,592,7107.770000000005,0.0
47,593,3154.8400000000015,0.0
48,594,5475.239999999998,0.0
49,595,3671.039999999998,0.0
50,596,5051.909999999997,0.0
51,597,1621.879999999999,0.0
52,598,2188.1100000000006,0.0
53,599,4993.560000000004,0.0
54,600,1277.8699999999992,0.0
55,601,1847.2299999999989,0.0
56,602,4548.460000000001,0.0
57,603,1723.4599999999991,0.0
58,604,6598.900000000003,0.0
59,605,5719.36,0.0
60,606,5523.850000000002,0.0
61,607,5742.189999999997,0.0
62,608,5700.949999999997,0.0
63,609,3922.759999999999,0.0
64,610,10354.760000000013,0.0
65,611,3618.819999999999,0.0
66,612,6551.330000000003,0.0
67,613,4040.0699999999997,0.0
68,614,6947.78000000001,0.0
69,615,6781.7900000000045,0.0
70,616,4746.690000000001,0.0
71,617,4194.5199999999995,0.0
72,618,8075.780000000002,0.0
73,619,8500.240000000002,0.0
74,620,2856.69,0.0
75,621,2757.0499999999997,0.0
76,622,6241.290000000004,0.0
77,623,8828.230000000005,0.0
78,624,7478.600000000005,0.0
79,625,3991.1199999999994,0.0
80,626,11408.14,0.0
81,627,9066.860000000004,0.0
82,628,6214.940000000002,0.0
